"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Underlying Cause of death"	"Underlying Cause of death Code"	Deaths	Population	Crude Rate
	"Nevada"	"32"	"2017"	"2017"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	13	2998039	Unreliable
	"Nevada"	"32"	"2017"	"2017"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	31	2998039	1.0
	"Nevada"	"32"	"2017"	"2017"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	98	2998039	3.3
	"Nevada"	"32"	"2017"	"2017"	"Fall on and from stairs and steps"	"W10"	12	2998039	Unreliable
	"Nevada"	"32"	"2017"	"2017"	"Other fall on same level"	"W18"	128	2998039	4.3
	"Nevada"	"32"	"2017"	"2017"	"Unspecified fall"	"W19"	125	2998039	4.2
	"Nevada"	"32"	"2017"	"2017"	"Drowning and submersion while in swimming-pool"	"W67"	16	2998039	Unreliable
	"Nevada"	"32"	"2017"	"2017"	"Accidental suffocation and strangulation in bed"	"W75"	12	2998039	Unreliable
	"Nevada"	"32"	"2017"	"2017"	"Inhalation and ingestion of food causing obstruction of respiratory tract"	"W79"	20	2998039	0.7
	"Nevada"	"32"	"2017"	"2017"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	13	2998039	Unreliable
	"Nevada"	"32"	"2017"	"2017"	"Exposure to uncontrolled fire in building or structure"	"X00"	12	2998039	Unreliable
	"Nevada"	"32"	"2017"	"2017"	"Exposure to excessive natural heat"	"X30"	65	2998039	2.2
	"Nevada"	"32"	"2017"	"2017"	"Exposure to excessive natural cold"	"X31"	12	2998039	Unreliable
	"Nevada"	"32"	"2017"	"2017"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	161	2998039	5.4
	"Nevada"	"32"	"2017"	"2017"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	144	2998039	4.8
	"Nevada"	"32"	"2017"	"2017"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	241	2998039	8.0
	"Nevada"	"32"	"2017"	"2017"	"Accidental poisoning by and exposure to alcohol"	"X45"	22	2998039	0.7
	"Nevada"	"32"	"2017"	"2017"	"Accidental poisoning by and exposure to other gases and vapours"	"X47"	11	2998039	Unreliable
	"Nevada"	"32"	"2017"	"2017"	"Exposure to unspecified factor causing other and unspecified injury"	"X59.9"	30	2998039	1.0
	"Nevada"	"32"	"2017"	"2017"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	20	2998039	0.7
	"Nevada"	"32"	"2017"	"2017"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	15	2998039	Unreliable
	"Nevada"	"32"	"2017"	"2017"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	68	2998039	2.3
	"Nevada"	"32"	"2017"	"2017"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	132	2998039	4.4
	"Nevada"	"32"	"2017"	"2017"	"Intentional self-harm by handgun discharge"	"X72"	65	2998039	2.2
	"Nevada"	"32"	"2017"	"2017"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	21	2998039	0.7
	"Nevada"	"32"	"2017"	"2017"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	243	2998039	8.1
	"Nevada"	"32"	"2017"	"2017"	"Intentional self-harm by sharp object"	"X78"	12	2998039	Unreliable
	"Nevada"	"32"	"2017"	"2017"	"Intentional self-harm by jumping from a high place"	"X80"	25	2998039	0.8
	"Nevada"	"32"	"2017"	"2017"	"Assault by other and unspecified firearm discharge"	"X95"	143	2998039	4.8
	"Nevada"	"32"	"2017"	"2017"	"Assault by sharp object"	"X99"	24	2998039	0.8
	"Nevada"	"32"	"2017"	"2017"	"Assault by unspecified means"	"Y09"	27	2998039	0.9
	"Nevada"	"32"	"2017"	"2017"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	10	2998039	Unreliable
	"Nevada"	"32"	"2017"	"2017"	"Unspecified event, undetermined intent"	"Y34"	13	2998039	Unreliable
	"Nevada"	"32"	"2017"	"2017"	"Legal intervention involving firearm discharge"	"Y35.0"	15	2998039	Unreliable
	"Nevada"	"32"	"2017"	"2017"	"Sequelae of motor-vehicle accident"	"Y85.0"	13	2998039	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Enterocolitis due to Clostridium difficile"	"A04.7"	22	1342795	1.6
	"New Hampshire"	"33"	"2017"	"2017"	"Gastroenteritis and colitis of unspecified origin"	"A09.9"	10	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Septicaemia, unspecified"	"A41.9"	127	1342795	9.5
	"New Hampshire"	"33"	"2017"	"2017"	"Chronic viral hepatitis C"	"B18.2"	17	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	15	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	108	1342795	8.0
	"New Hampshire"	"33"	"2017"	"2017"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	34	1342795	2.5
	"New Hampshire"	"33"	"2017"	"2017"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	159	1342795	11.8
	"New Hampshire"	"33"	"2017"	"2017"	"Malignant neoplasm of rectosigmoid junction"	"C19"	14	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Malignant neoplasm of rectum"	"C20"	47	1342795	3.5
	"New Hampshire"	"33"	"2017"	"2017"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	44	1342795	3.3
	"New Hampshire"	"33"	"2017"	"2017"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	28	1342795	2.1
	"New Hampshire"	"33"	"2017"	"2017"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	22	1342795	1.6
	"New Hampshire"	"33"	"2017"	"2017"	"Malignant neoplasm of gallbladder"	"C23"	17	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	186	1342795	13.9
	"New Hampshire"	"33"	"2017"	"2017"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	11	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Upper lobe, bronchus or lung - Malignant neoplasms"	"C34.1"	22	1342795	1.6
	"New Hampshire"	"33"	"2017"	"2017"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	668	1342795	49.7
	"New Hampshire"	"33"	"2017"	"2017"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	53	1342795	3.9
	"New Hampshire"	"33"	"2017"	"2017"	"Mesothelioma, unspecified - Malignant neoplasms"	"C45.9"	14	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	15	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	161	1342795	12.0
	"New Hampshire"	"33"	"2017"	"2017"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	10	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Endometrium - Malignant neoplasms"	"C54.1"	38	1342795	2.8
	"New Hampshire"	"33"	"2017"	"2017"	"Malignant neoplasm of uterus, part unspecified"	"C55"	23	1342795	1.7
	"New Hampshire"	"33"	"2017"	"2017"	"Malignant neoplasm of ovary"	"C56"	72	1342795	5.4
	"New Hampshire"	"33"	"2017"	"2017"	"Malignant neoplasm of prostate"	"C61"	147	1342795	10.9
	"New Hampshire"	"33"	"2017"	"2017"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	55	1342795	4.1
	"New Hampshire"	"33"	"2017"	"2017"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	96	1342795	7.1
	"New Hampshire"	"33"	"2017"	"2017"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	68	1342795	5.1
	"New Hampshire"	"33"	"2017"	"2017"	"Secondary malignant neoplasm of other specified sites - Malignant neoplasms"	"C79.8"	10	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Malignant neoplasm without specification of site"	"C80"	156	1342795	11.6
	"New Hampshire"	"33"	"2017"	"2017"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	16	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"B-cell lymphoma, unspecified - Malignant neoplasms"	"C85.1"	15	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	42	1342795	3.1
	"New Hampshire"	"33"	"2017"	"2017"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	52	1342795	3.9
	"New Hampshire"	"33"	"2017"	"2017"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	21	1342795	1.6
	"New Hampshire"	"33"	"2017"	"2017"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	45	1342795	3.4
	"New Hampshire"	"33"	"2017"	"2017"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	11	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	23	1342795	1.7
	"New Hampshire"	"33"	"2017"	"2017"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	24	1342795	1.8
	"New Hampshire"	"33"	"2017"	"2017"	"Anaemia, unspecified"	"D64.9"	12	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	34	1342795	2.5
	"New Hampshire"	"33"	"2017"	"2017"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	69	1342795	5.1
	"New Hampshire"	"33"	"2017"	"2017"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	11	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	53	1342795	3.9
	"New Hampshire"	"33"	"2017"	"2017"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	11	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Unspecified diabetes mellitus, with multiple complications"	"E14.7"	13	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Unspecified diabetes mellitus, without complications"	"E14.9"	114	1342795	8.5
	"New Hampshire"	"33"	"2017"	"2017"	"Unspecified severe protein-energy malnutrition"	"E43"	12	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Unspecified protein-energy malnutrition"	"E46"	12	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Other obesity"	"E66.8"	20	1342795	1.5
	"New Hampshire"	"33"	"2017"	"2017"	"Obesity, unspecified"	"E66.9"	22	1342795	1.6
	"New Hampshire"	"33"	"2017"	"2017"	"Pure hypercholesterolaemia"	"E78.0"	12	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Hyperlipidaemia, unspecified"	"E78.5"	43	1342795	3.2
	"New Hampshire"	"33"	"2017"	"2017"	"Vascular dementia, unspecified"	"F01.9"	75	1342795	5.6
	"New Hampshire"	"33"	"2017"	"2017"	"Unspecified dementia"	"F03"	821	1342795	61.1
	"New Hampshire"	"33"	"2017"	"2017"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	22	1342795	1.6
	"New Hampshire"	"33"	"2017"	"2017"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	43	1342795	3.2
	"New Hampshire"	"33"	"2017"	"2017"	"Motor neuron disease"	"G12.2"	39	1342795	2.9
	"New Hampshire"	"33"	"2017"	"2017"	"Parkinson disease"	"G20"	165	1342795	12.3
	"New Hampshire"	"33"	"2017"	"2017"	"Progressive supranuclear ophthalmoplegia [Steele-Richardson-Olszewski]"	"G23.1"	11	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	423	1342795	31.5
	"New Hampshire"	"33"	"2017"	"2017"	"Circumscribed brain atrophy"	"G31.0"	14	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Other specified degenerative diseases of nervous system"	"G31.8"	31	1342795	2.3
	"New Hampshire"	"33"	"2017"	"2017"	"Multiple sclerosis"	"G35"	15	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Sleep apnoea"	"G47.3"	10	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	18	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Essential (primary) hypertension"	"I10"	66	1342795	4.9
	"New Hampshire"	"33"	"2017"	"2017"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	35	1342795	2.6
	"New Hampshire"	"33"	"2017"	"2017"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	110	1342795	8.2
	"New Hampshire"	"33"	"2017"	"2017"	"Hypertensive renal disease with renal failure"	"I12.0"	34	1342795	2.5
	"New Hampshire"	"33"	"2017"	"2017"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	16	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Acute subendocardial myocardial infarction"	"I21.4"	29	1342795	2.2
	"New Hampshire"	"33"	"2017"	"2017"	"Acute myocardial infarction, unspecified"	"I21.9"	337	1342795	25.1
	"New Hampshire"	"33"	"2017"	"2017"	"Acute ischaemic heart disease, unspecified"	"I24.9"	13	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	324	1342795	24.1
	"New Hampshire"	"33"	"2017"	"2017"	"Atherosclerotic heart disease"	"I25.1"	661	1342795	49.2
	"New Hampshire"	"33"	"2017"	"2017"	"Ischaemic cardiomyopathy"	"I25.5"	53	1342795	3.9
	"New Hampshire"	"33"	"2017"	"2017"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	39	1342795	2.9
	"New Hampshire"	"33"	"2017"	"2017"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	24	1342795	1.8
	"New Hampshire"	"33"	"2017"	"2017"	"Other secondary pulmonary hypertension"	"I27.2"	32	1342795	2.4
	"New Hampshire"	"33"	"2017"	"2017"	"Pulmonary heart disease, unspecified"	"I27.9"	10	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Aortic (valve) stenosis"	"I35.0"	101	1342795	7.5
	"New Hampshire"	"33"	"2017"	"2017"	"Endocarditis, valve unspecified"	"I38"	31	1342795	2.3
	"New Hampshire"	"33"	"2017"	"2017"	"Cardiomyopathy, unspecified"	"I42.9"	67	1342795	5.0
	"New Hampshire"	"33"	"2017"	"2017"	"Cardiac arrest, unspecified"	"I46.9"	44	1342795	3.3
	"New Hampshire"	"33"	"2017"	"2017"	"Atrial fibrillation and flutter"	"I48"	163	1342795	12.1
	"New Hampshire"	"33"	"2017"	"2017"	"Cardiac arrhythmia, unspecified"	"I49.9"	14	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Congestive heart failure"	"I50.0"	337	1342795	25.1
	"New Hampshire"	"33"	"2017"	"2017"	"Heart failure, unspecified"	"I50.9"	72	1342795	5.4
	"New Hampshire"	"33"	"2017"	"2017"	"Cardiovascular disease, unspecified"	"I51.6"	65	1342795	4.8
	"New Hampshire"	"33"	"2017"	"2017"	"Heart disease, unspecified"	"I51.9"	18	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	12	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Intracerebral haemorrhage, unspecified"	"I61.9"	64	1342795	4.8
	"New Hampshire"	"33"	"2017"	"2017"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	34	1342795	2.5
	"New Hampshire"	"33"	"2017"	"2017"	"Cerebral infarction, unspecified"	"I63.9"	35	1342795	2.6
	"New Hampshire"	"33"	"2017"	"2017"	"Stroke, not specified as haemorrhage or infarction"	"I64"	218	1342795	16.2
	"New Hampshire"	"33"	"2017"	"2017"	"Cerebrovascular disease, unspecified"	"I67.9"	13	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	38	1342795	2.8
	"New Hampshire"	"33"	"2017"	"2017"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	32	1342795	2.4
	"New Hampshire"	"33"	"2017"	"2017"	"Generalized and unspecified atherosclerosis"	"I70.9"	55	1342795	4.1
	"New Hampshire"	"33"	"2017"	"2017"	"Dissection of aorta [any part]"	"I71.0"	22	1342795	1.6
	"New Hampshire"	"33"	"2017"	"2017"	"Peripheral vascular disease, unspecified"	"I73.9"	24	1342795	1.8
	"New Hampshire"	"33"	"2017"	"2017"	"Influenza with pneumonia, influenza virus identified"	"J10.0"	12	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Influenza with other respiratory manifestations, virus not identified"	"J11.1"	15	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Pneumonia, unspecified"	"J18.9"	168	1342795	12.5
	"New Hampshire"	"33"	"2017"	"2017"	"Emphysema, unspecified"	"J43.9"	53	1342795	3.9
	"New Hampshire"	"33"	"2017"	"2017"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	105	1342795	7.8
	"New Hampshire"	"33"	"2017"	"2017"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	43	1342795	3.2
	"New Hampshire"	"33"	"2017"	"2017"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	525	1342795	39.1
	"New Hampshire"	"33"	"2017"	"2017"	"Asthma, unspecified"	"J45.9"	15	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Pneumonitis due to food and vomit"	"J69.0"	84	1342795	6.3
	"New Hampshire"	"33"	"2017"	"2017"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	65	1342795	4.8
	"New Hampshire"	"33"	"2017"	"2017"	"Interstitial pulmonary disease, unspecified"	"J84.9"	30	1342795	2.2
	"New Hampshire"	"33"	"2017"	"2017"	"Chronic respiratory failure"	"J96.1"	19	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Respiratory failure, unspecified"	"J96.9"	22	1342795	1.6
	"New Hampshire"	"33"	"2017"	"2017"	"Acute vascular disorders of intestine"	"K55.0"	12	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Vascular disorder of intestine, unspecified"	"K55.9"	40	1342795	3.0
	"New Hampshire"	"33"	"2017"	"2017"	"Other and unspecified intestinal obstruction"	"K56.6"	26	1342795	1.9
	"New Hampshire"	"33"	"2017"	"2017"	"Perforation of intestine (nontraumatic)"	"K63.1"	10	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Alcoholic cirrhosis of liver"	"K70.3"	60	1342795	4.5
	"New Hampshire"	"33"	"2017"	"2017"	"Hepatic failure, unspecified"	"K72.9"	21	1342795	1.6
	"New Hampshire"	"33"	"2017"	"2017"	"Other and unspecified cirrhosis of liver"	"K74.6"	74	1342795	5.5
	"New Hampshire"	"33"	"2017"	"2017"	"Liver disease, unspecified"	"K76.9"	12	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Acute pancreatitis, unspecified"	"K85.9"	12	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	29	1342795	2.2
	"New Hampshire"	"33"	"2017"	"2017"	"Rheumatoid arthritis, unspecified"	"M06.9"	12	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Acute renal failure, unspecified"	"N17.9"	24	1342795	1.8
	"New Hampshire"	"33"	"2017"	"2017"	"Chronic kidney disease, stage 5"	"N18.5"	57	1342795	4.2
	"New Hampshire"	"33"	"2017"	"2017"	"Chronic renal failure, unspecified"	"N18.9"	41	1342795	3.1
	"New Hampshire"	"33"	"2017"	"2017"	"Unspecified renal failure"	"N19"	39	1342795	2.9
	"New Hampshire"	"33"	"2017"	"2017"	"Other specified disorders of kidney and ureter"	"N28.8"	12	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Urinary tract infection, site not specified"	"N39.0"	59	1342795	4.4
	"New Hampshire"	"33"	"2017"	"2017"	"Down syndrome, unspecified"	"Q90.9"	13	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Respiratory arrest"	"R09.2"	12	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Senility"	"R54"	26	1342795	1.9
	"New Hampshire"	"33"	"2017"	"2017"	"Other lack of expected normal physiological development"	"R62.8"	23	1342795	1.7
	"New Hampshire"	"33"	"2017"	"2017"	"Cachexia"	"R64"	14	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Other ill-defined and unspecified causes of mortality"	"R99"	14	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	16	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	29	1342795	2.2
	"New Hampshire"	"33"	"2017"	"2017"	"Fall on same level from slipping, tripping and stumbling"	"W01"	10	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Fall involving bed"	"W06"	21	1342795	1.6
	"New Hampshire"	"33"	"2017"	"2017"	"Fall on and from stairs and steps"	"W10"	28	1342795	2.1
	"New Hampshire"	"33"	"2017"	"2017"	"Other fall on same level"	"W18"	120	1342795	8.9
	"New Hampshire"	"33"	"2017"	"2017"	"Unspecified fall"	"W19"	57	1342795	4.2
	"New Hampshire"	"33"	"2017"	"2017"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	12	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	356	1342795	26.5
	"New Hampshire"	"33"	"2017"	"2017"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	60	1342795	4.5
	"New Hampshire"	"33"	"2017"	"2017"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	20	1342795	1.5
	"New Hampshire"	"33"	"2017"	"2017"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	11	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	72	1342795	5.4
	"New Hampshire"	"33"	"2017"	"2017"	"Intentional self-harm by handgun discharge"	"X72"	72	1342795	5.4
	"New Hampshire"	"33"	"2017"	"2017"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	14	1342795	Unreliable
	"New Hampshire"	"33"	"2017"	"2017"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	46	1342795	3.4
	"New Jersey"	"34"	"2017"	"2017"	"Enterocolitis due to Clostridium difficile"	"A04.7"	165	9005644	1.8
	"New Jersey"	"34"	"2017"	"2017"	"Other and unspecified gastroenteritis and colitis of infectious origin"	"A09.0"	20	9005644	0.2
	"New Jersey"	"34"	"2017"	"2017"	"Gastroenteritis and colitis of unspecified origin"	"A09.9"	56	9005644	0.6
	"New Jersey"	"34"	"2017"	"2017"	"Tuberculosis of lung, without mention of bacteriological or histological confirmation"	"A16.2"	10	9005644	Unreliable
	"New Jersey"	"34"	"2017"	"2017"	"Septicaemia due to Staphylococcus aureus"	"A41.0"	13	9005644	Unreliable
	"New Jersey"	"34"	"2017"	"2017"	"Septicaemia due to other Gram-negative organisms"	"A41.5"	29	9005644	0.3
