"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Underlying Cause of death"	"Underlying Cause of death Code"	Deaths	Population	Crude Rate
	"Massachusetts"	"25"	"2016"	"2016"	"Malignant neoplasm of rectum"	"C20"	160	6811779	2.3
	"Massachusetts"	"25"	"2016"	"2016"	"Anus, unspecified - Malignant neoplasms"	"C21.0"	19	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	257	6811779	3.8
	"Massachusetts"	"25"	"2016"	"2016"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	204	6811779	3.0
	"Massachusetts"	"25"	"2016"	"2016"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	126	6811779	1.8
	"Massachusetts"	"25"	"2016"	"2016"	"Malignant neoplasm of gallbladder"	"C23"	62	6811779	0.9
	"Massachusetts"	"25"	"2016"	"2016"	"Extrahepatic bile duct - Malignant neoplasms"	"C24.0"	15	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Biliary tract, unspecified - Malignant neoplasms"	"C24.9"	19	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	981	6811779	14.4
	"Massachusetts"	"25"	"2016"	"2016"	"Ill-defined sites within the digestive system - Malignant neoplasms"	"C26.9"	35	6811779	0.5
	"Massachusetts"	"25"	"2016"	"2016"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	58	6811779	0.9
	"Massachusetts"	"25"	"2016"	"2016"	"Upper lobe, bronchus or lung - Malignant neoplasms"	"C34.1"	12	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	3147	6811779	46.2
	"Massachusetts"	"25"	"2016"	"2016"	"Bone and articular cartilage, unspecified - Malignant neoplasms"	"C41.9"	11	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	187	6811779	2.7
	"Massachusetts"	"25"	"2016"	"2016"	"Skin of scalp and neck - Malignant neoplasms"	"C44.4"	30	6811779	0.4
	"Massachusetts"	"25"	"2016"	"2016"	"Malignant neoplasm of skin, unspecified - Malignant neoplasms"	"C44.9"	51	6811779	0.7
	"Massachusetts"	"25"	"2016"	"2016"	"Mesothelioma, unspecified - Malignant neoplasms"	"C45.9"	56	6811779	0.8
	"Massachusetts"	"25"	"2016"	"2016"	"Peritoneum, unspecified - Malignant neoplasms"	"C48.2"	13	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Connective and soft tissue of abdomen - Malignant neoplasms"	"C49.4"	11	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	93	6811779	1.4
	"Massachusetts"	"25"	"2016"	"2016"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	784	6811779	11.5
	"Massachusetts"	"25"	"2016"	"2016"	"Vulva, unspecified - Malignant neoplasms"	"C51.9"	36	6811779	0.5
	"Massachusetts"	"25"	"2016"	"2016"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	49	6811779	0.7
	"Massachusetts"	"25"	"2016"	"2016"	"Endometrium - Malignant neoplasms"	"C54.1"	115	6811779	1.7
	"Massachusetts"	"25"	"2016"	"2016"	"Malignant neoplasm of uterus, part unspecified"	"C55"	92	6811779	1.4
	"Massachusetts"	"25"	"2016"	"2016"	"Malignant neoplasm of ovary"	"C56"	314	6811779	4.6
	"Massachusetts"	"25"	"2016"	"2016"	"Fallopian tube - Malignant neoplasms"	"C57.0"	13	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Malignant neoplasm of prostate"	"C61"	636	6811779	9.3
	"Massachusetts"	"25"	"2016"	"2016"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	260	6811779	3.8
	"Massachusetts"	"25"	"2016"	"2016"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	428	6811779	6.3
	"Massachusetts"	"25"	"2016"	"2016"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	376	6811779	5.5
	"Massachusetts"	"25"	"2016"	"2016"	"Malignant neoplasm of thyroid gland"	"C73"	40	6811779	0.6
	"Massachusetts"	"25"	"2016"	"2016"	"Head, face and neck - Malignant neoplasms"	"C76.0"	19	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Abdomen - Malignant neoplasms"	"C76.2"	11	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	42	6811779	0.6
	"Massachusetts"	"25"	"2016"	"2016"	"Secondary malignant neoplasm of brain and cerebral meninges - Malignant neoplasms"	"C79.3"	15	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Secondary malignant neoplasm of bone and bone marrow - Malignant neoplasms"	"C79.5"	10	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Secondary malignant neoplasm of other specified sites - Malignant neoplasms"	"C79.8"	69	6811779	1.0
	"Massachusetts"	"25"	"2016"	"2016"	"Malignant neoplasm without specification of site"	"C80"	697	6811779	10.2
	"Massachusetts"	"25"	"2016"	"2016"	"Hodgkin disease, unspecified"	"C81.9"	20	6811779	0.3
	"Massachusetts"	"25"	"2016"	"2016"	"Follicular non-Hodgkin lymphoma, unspecified"	"C82.9"	10	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	25	6811779	0.4
	"Massachusetts"	"25"	"2016"	"2016"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	67	6811779	1.0
	"Massachusetts"	"25"	"2016"	"2016"	"Other and unspecified T-cell lymphomas - Malignant neoplasms"	"C84.5"	29	6811779	0.4
	"Massachusetts"	"25"	"2016"	"2016"	"B-cell lymphoma, unspecified - Malignant neoplasms"	"C85.1"	58	6811779	0.9
	"Massachusetts"	"25"	"2016"	"2016"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	225	6811779	3.3
	"Massachusetts"	"25"	"2016"	"2016"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	258	6811779	3.8
	"Massachusetts"	"25"	"2016"	"2016"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	22	6811779	0.3
	"Massachusetts"	"25"	"2016"	"2016"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	87	6811779	1.3
	"Massachusetts"	"25"	"2016"	"2016"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	216	6811779	3.2
	"Massachusetts"	"25"	"2016"	"2016"	"Chronic myeloid leukaemia - Malignant neoplasms"	"C92.1"	16	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Other myeloid leukaemia - Malignant neoplasms"	"C92.7"	24	6811779	0.4
	"Massachusetts"	"25"	"2016"	"2016"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	31	6811779	0.5
	"Massachusetts"	"25"	"2016"	"2016"	"Chronic leukaemia of unspecified cell type - Malignant neoplasms"	"C95.1"	10	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	55	6811779	0.8
	"Massachusetts"	"25"	"2016"	"2016"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	95	6811779	1.4
	"Massachusetts"	"25"	"2016"	"2016"	"Meninges, unspecified - Benign neoplasms"	"D32.9"	16	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Trachea, bronchus and lung - Uncertain neoplasms"	"D38.1"	13	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	69	6811779	1.0
	"Massachusetts"	"25"	"2016"	"2016"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	140	6811779	2.1
	"Massachusetts"	"25"	"2016"	"2016"	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	32	6811779	0.5
	"Massachusetts"	"25"	"2016"	"2016"	"Connective and other soft tissue - Uncertain neoplasms"	"D48.1"	12	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Aplastic anaemia, unspecified"	"D61.9"	16	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Anaemia, unspecified"	"D64.9"	47	6811779	0.7
	"Massachusetts"	"25"	"2016"	"2016"	"Coagulation defect, unspecified"	"D68.9"	24	6811779	0.4
	"Massachusetts"	"25"	"2016"	"2016"	"Thrombocytopenia, unspecified"	"D69.6"	12	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Agranulocytosis"	"D70"	13	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Sarcoidosis, unspecified"	"D86.9"	15	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Hypothyroidism, unspecified"	"E03.9"	20	6811779	0.3
	"Massachusetts"	"25"	"2016"	"2016"	"Insulin-dependent diabetes mellitus, with renal complications"	"E10.2"	16	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	40	6811779	0.6
	"Massachusetts"	"25"	"2016"	"2016"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	88	6811779	1.3
	"Massachusetts"	"25"	"2016"	"2016"	"Non-insulin-dependent diabetes mellitus, with multiple complications"	"E11.7"	10	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	123	6811779	1.8
	"Massachusetts"	"25"	"2016"	"2016"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	37	6811779	0.5
	"Massachusetts"	"25"	"2016"	"2016"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	242	6811779	3.6
	"Massachusetts"	"25"	"2016"	"2016"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	45	6811779	0.7
	"Massachusetts"	"25"	"2016"	"2016"	"Unspecified diabetes mellitus, with multiple complications"	"E14.7"	38	6811779	0.6
	"Massachusetts"	"25"	"2016"	"2016"	"Unspecified diabetes mellitus, without complications"	"E14.9"	582	6811779	8.5
	"Massachusetts"	"25"	"2016"	"2016"	"Unspecified severe protein-energy malnutrition"	"E43"	32	6811779	0.5
	"Massachusetts"	"25"	"2016"	"2016"	"Unspecified protein-energy malnutrition"	"E46"	38	6811779	0.6
	"Massachusetts"	"25"	"2016"	"2016"	"Other obesity"	"E66.8"	80	6811779	1.2
	"Massachusetts"	"25"	"2016"	"2016"	"Obesity, unspecified"	"E66.9"	51	6811779	0.7
	"Massachusetts"	"25"	"2016"	"2016"	"Pure hypercholesterolaemia"	"E78.0"	57	6811779	0.8
	"Massachusetts"	"25"	"2016"	"2016"	"Hyperlipidaemia, unspecified"	"E78.5"	175	6811779	2.6
	"Massachusetts"	"25"	"2016"	"2016"	"Cystic fibrosis with other manifestations"	"E84.8"	11	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Organ-limited amyloidosis"	"E85.4"	44	6811779	0.6
	"Massachusetts"	"25"	"2016"	"2016"	"Volume depletion"	"E86"	50	6811779	0.7
	"Massachusetts"	"25"	"2016"	"2016"	"Hyperosmolality and hypernatraemia"	"E87.0"	30	6811779	0.4
	"Massachusetts"	"25"	"2016"	"2016"	"Hypo-osmolality and hyponatraemia"	"E87.1"	12	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Acidosis"	"E87.2"	41	6811779	0.6
	"Massachusetts"	"25"	"2016"	"2016"	"Hyperkalaemia"	"E87.5"	17	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Metabolic disorder, unspecified"	"E88.9"	52	6811779	0.8
	"Massachusetts"	"25"	"2016"	"2016"	"Multi-infarct dementia"	"F01.1"	14	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Vascular dementia, unspecified"	"F01.9"	337	6811779	4.9
	"Massachusetts"	"25"	"2016"	"2016"	"Unspecified dementia"	"F03"	4678	6811779	68.7
	"Massachusetts"	"25"	"2016"	"2016"	"Delirium superimposed on dementia"	"F05.1"	15	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Delirium, unspecified"	"F05.9"	14	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	112	6811779	1.6
	"Massachusetts"	"25"	"2016"	"2016"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	113	6811779	1.7
	"Massachusetts"	"25"	"2016"	"2016"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	121	6811779	1.8
	"Massachusetts"	"25"	"2016"	"2016"	"Mental and behavioural disorders due to use of opioids, harmful use"	"F11.1"	13	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	112	6811779	1.6
	"Massachusetts"	"25"	"2016"	"2016"	"Schizophrenia, unspecified"	"F20.9"	10	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Depressive episode, unspecified"	"F32.9"	10	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Huntington disease"	"G10"	32	6811779	0.5
	"Massachusetts"	"25"	"2016"	"2016"	"Motor neuron disease"	"G12.2"	160	6811779	2.3
	"Massachusetts"	"25"	"2016"	"2016"	"Parkinson disease"	"G20"	636	6811779	9.3
	"Massachusetts"	"25"	"2016"	"2016"	"Progressive supranuclear ophthalmoplegia [Steele-Richardson-Olszewski]"	"G23.1"	31	6811779	0.5
	"Massachusetts"	"25"	"2016"	"2016"	"Alzheimer disease with late onset"	"G30.1"	27	6811779	0.4
	"Massachusetts"	"25"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	1680	6811779	24.7
	"Massachusetts"	"25"	"2016"	"2016"	"Circumscribed brain atrophy"	"G31.0"	31	6811779	0.5
	"Massachusetts"	"25"	"2016"	"2016"	"Senile degeneration of brain, not elsewhere classified"	"G31.1"	26	6811779	0.4
	"Massachusetts"	"25"	"2016"	"2016"	"Other specified degenerative diseases of nervous system"	"G31.8"	119	6811779	1.7
	"Massachusetts"	"25"	"2016"	"2016"	"Degenerative disease of nervous system, unspecified"	"G31.9"	22	6811779	0.3
	"Massachusetts"	"25"	"2016"	"2016"	"Multiple sclerosis"	"G35"	81	6811779	1.2
	"Massachusetts"	"25"	"2016"	"2016"	"Epilepsy, unspecified"	"G40.9"	17	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Status epilepticus, unspecified"	"G41.9"	18	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Sleep apnoea"	"G47.3"	16	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Myasthenia gravis"	"G70.0"	14	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Muscular dystrophy"	"G71.0"	17	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Myotonic disorders"	"G71.1"	11	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Infantile cerebral palsy, unspecified"	"G80.9"	25	6811779	0.4
	"Massachusetts"	"25"	"2016"	"2016"	"Tetraplegia, unspecified"	"G82.5"	12	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	125	6811779	1.8
	"Massachusetts"	"25"	"2016"	"2016"	"Encephalopathy, unspecified"	"G93.4"	41	6811779	0.6
	"Massachusetts"	"25"	"2016"	"2016"	"Disorder of brain, unspecified"	"G93.9"	10	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Mitral valve disease, unspecified"	"I05.9"	14	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Disorders of both mitral and aortic valves"	"I08.0"	10	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Essential (primary) hypertension"	"I10"	482	6811779	7.1
	"Massachusetts"	"25"	"2016"	"2016"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	198	6811779	2.9
	"Massachusetts"	"25"	"2016"	"2016"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	303	6811779	4.4
	"Massachusetts"	"25"	"2016"	"2016"	"Hypertensive renal disease with renal failure"	"I12.0"	145	6811779	2.1
	"Massachusetts"	"25"	"2016"	"2016"	"Hypertensive heart and renal disease with (congestive) heart failure"	"I13.0"	10	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Hypertensive heart and renal disease with renal failure"	"I13.1"	25	6811779	0.4
	"Massachusetts"	"25"	"2016"	"2016"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	49	6811779	0.7
	"Massachusetts"	"25"	"2016"	"2016"	"Acute subendocardial myocardial infarction"	"I21.4"	74	6811779	1.1
	"Massachusetts"	"25"	"2016"	"2016"	"Acute myocardial infarction, unspecified"	"I21.9"	1754	6811779	25.7
	"Massachusetts"	"25"	"2016"	"2016"	"Acute ischaemic heart disease, unspecified"	"I24.9"	50	6811779	0.7
	"Massachusetts"	"25"	"2016"	"2016"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	1028	6811779	15.1
	"Massachusetts"	"25"	"2016"	"2016"	"Atherosclerotic heart disease"	"I25.1"	2980	6811779	43.7
	"Massachusetts"	"25"	"2016"	"2016"	"Ischaemic cardiomyopathy"	"I25.5"	174	6811779	2.6
	"Massachusetts"	"25"	"2016"	"2016"	"Other forms of chronic ischaemic heart disease"	"I25.8"	36	6811779	0.5
	"Massachusetts"	"25"	"2016"	"2016"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	138	6811779	2.0
	"Massachusetts"	"25"	"2016"	"2016"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	127	6811779	1.9
	"Massachusetts"	"25"	"2016"	"2016"	"Other secondary pulmonary hypertension"	"I27.2"	141	6811779	2.1
	"Massachusetts"	"25"	"2016"	"2016"	"Pulmonary heart disease, unspecified"	"I27.9"	24	6811779	0.4
	"Massachusetts"	"25"	"2016"	"2016"	"Acute and subacute infective endocarditis"	"I33.0"	28	6811779	0.4
	"Massachusetts"	"25"	"2016"	"2016"	"Mitral (valve) insufficiency"	"I34.0"	73	6811779	1.1
	"Massachusetts"	"25"	"2016"	"2016"	"Aortic (valve) stenosis"	"I35.0"	460	6811779	6.8
	"Massachusetts"	"25"	"2016"	"2016"	"Aortic (valve) insufficiency"	"I35.1"	14	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Aortic valve disorder, unspecified"	"I35.9"	29	6811779	0.4
	"Massachusetts"	"25"	"2016"	"2016"	"Endocarditis, valve unspecified"	"I38"	116	6811779	1.7
	"Massachusetts"	"25"	"2016"	"2016"	"Dilated cardiomyopathy"	"I42.0"	35	6811779	0.5
	"Massachusetts"	"25"	"2016"	"2016"	"Other hypertrophic cardiomyopathy"	"I42.2"	14	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Cardiomyopathy, unspecified"	"I42.9"	297	6811779	4.4
	"Massachusetts"	"25"	"2016"	"2016"	"Atrioventricular block, complete"	"I44.2"	11	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Other specified conduction disorders"	"I45.8"	43	6811779	0.6
	"Massachusetts"	"25"	"2016"	"2016"	"Sudden cardiac death, so described"	"I46.1"	17	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Cardiac arrest, unspecified"	"I46.9"	319	6811779	4.7
	"Massachusetts"	"25"	"2016"	"2016"	"Ventricular tachycardia"	"I47.2"	14	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Atrial fibrillation and flutter"	"I48"	654	6811779	9.6
	"Massachusetts"	"25"	"2016"	"2016"	"Ventricular fibrillation and flutter"	"I49.0"	42	6811779	0.6
	"Massachusetts"	"25"	"2016"	"2016"	"Sick sinus syndrome"	"I49.5"	14	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Cardiac arrhythmia, unspecified"	"I49.9"	288	6811779	4.2
	"Massachusetts"	"25"	"2016"	"2016"	"Congestive heart failure"	"I50.0"	1561	6811779	22.9
	"Massachusetts"	"25"	"2016"	"2016"	"Heart failure, unspecified"	"I50.9"	352	6811779	5.2
	"Massachusetts"	"25"	"2016"	"2016"	"Cardiovascular disease, unspecified"	"I51.6"	127	6811779	1.9
	"Massachusetts"	"25"	"2016"	"2016"	"Cardiomegaly"	"I51.7"	22	6811779	0.3
	"Massachusetts"	"25"	"2016"	"2016"	"Other ill-defined heart diseases"	"I51.8"	20	6811779	0.3
	"Massachusetts"	"25"	"2016"	"2016"	"Heart disease, unspecified"	"I51.9"	87	6811779	1.3
	"Massachusetts"	"25"	"2016"	"2016"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	92	6811779	1.4
	"Massachusetts"	"25"	"2016"	"2016"	"Intracerebral haemorrhage in hemisphere, cortical"	"I61.1"	13	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Intracerebral haemorrhage in brain stem"	"I61.3"	13	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Intracerebral haemorrhage, intraventricular"	"I61.5"	31	6811779	0.5
	"Massachusetts"	"25"	"2016"	"2016"	"Intracerebral haemorrhage, unspecified"	"I61.9"	229	6811779	3.4
	"Massachusetts"	"25"	"2016"	"2016"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	61	6811779	0.9
	"Massachusetts"	"25"	"2016"	"2016"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	156	6811779	2.3
	"Massachusetts"	"25"	"2016"	"2016"	"Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries"	"I63.2"	14	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Cerebral infarction due to embolism of cerebral arteries"	"I63.4"	30	6811779	0.4
	"Massachusetts"	"25"	"2016"	"2016"	"Cerebral infarction, unspecified"	"I63.9"	155	6811779	2.3
	"Massachusetts"	"25"	"2016"	"2016"	"Stroke, not specified as haemorrhage or infarction"	"I64"	1130	6811779	16.6
	"Massachusetts"	"25"	"2016"	"2016"	"Cerebral atherosclerosis"	"I67.2"	10	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Other specified cerebrovascular diseases"	"I67.8"	12	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Cerebrovascular disease, unspecified"	"I67.9"	41	6811779	0.6
	"Massachusetts"	"25"	"2016"	"2016"	"Sequelae of cerebral infarction"	"I69.3"	14	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	255	6811779	3.7
	"Massachusetts"	"25"	"2016"	"2016"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	149	6811779	2.2
	"Massachusetts"	"25"	"2016"	"2016"	"Generalized and unspecified atherosclerosis"	"I70.9"	118	6811779	1.7
	"Massachusetts"	"25"	"2016"	"2016"	"Dissection of aorta [any part]"	"I71.0"	40	6811779	0.6
	"Massachusetts"	"25"	"2016"	"2016"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	52	6811779	0.8
	"Massachusetts"	"25"	"2016"	"2016"	"Abdominal aortic aneurysm, without mention of rupture"	"I71.4"	29	6811779	0.4
	"Massachusetts"	"25"	"2016"	"2016"	"Aortic aneurysm of unspecified site, ruptured"	"I71.8"	19	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Aortic aneurysm of unspecified site, without mention of rupture"	"I71.9"	10	6811779	Unreliable
	"Massachusetts"	"25"	"2016"	"2016"	"Peripheral vascular disease, unspecified"	"I73.9"	177	6811779	2.6
